InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,TotalRevenue
INV005614,SKU0111,EliteWidgetG,45,2011-07-22,105.94,10171,Belgium,Sports,255.11
INV005615,SKU0102,ProWidgetF,68,2011-07-22,73.01,12749,Netherlands,Toys,3544.69
INV005616,SKU0045,PremiumWidgetA,75,2011-07-23,24.98,13102,Belgium,Electronics,4073.53
INV005617,SKU0411,EliteWidgetG,47,2011-07-23,139.53,10620,Netherlands,Sports,3943.96
INV005618,SKU0493,DeluxeWidgetC,79,2011-07-23,49.64,15214,France,Clothing,2834.31
INV005619,SKU0474,EliteWidgetG,30,2011-07-23,118.34,19180,Germany,Sports,4602.89
INV005620,SKU0323,BudgetWidgetE,24,2011-07-23,133.77,10076,Belgium,HomeGarden,673.48
INV005621,SKU0377,BudgetWidgetE,66,2011-07-23,52.29,12198,Netherlands,Clothing,1226.51
INV005622,SKU0270,BudgetWidgetE,43,2011-07-23,126.87,14237,UnitedKingdom,Food,1535.47
INV005623,SKU0482,ProWidgetF,34,2011-07-23,106.76,18422,Spain,Clothing,44.38
INV005624,SKU0420,EliteWidgetG,23,2011-07-23,135.69,16027,Belgium,HomeGarden,1853.98
INV005625,SKU0384,BasicWidgetH,61,2011-07-23,38.07,15855,Spain,Electronics,804.14
INV005626,SKU0194,BasicWidgetH,95,2011-07-23,139.73,12544,Germany,Clothing,3623.41
INV005627,SKU0366,EliteWidgetG,37,2011-07-23,10.26,12857,Australia,Electronics,2075.35
INV005628,SKU0279,BasicWidgetH,13,2011-07-23,119.15,11553,UnitedKingdom,Books,3522.59
INV005629,SKU0282,ClassicWidgetB,97,2011-07-23,65.63,16274,Australia,Food,1468.97
INV005630,SKU0039,ProWidgetF,71,2011-07-23,27.09,13740,Netherlands,Sports,660.46
INV005631,SKU0446,PremiumWidgetA,96,2011-07-23,12.37,19153,Belgium,Food,660.81
INV005632,SKU0188,PremiumWidgetA,7,2011-07-23,58.74,11627,France,Sports,1017.12
INV005633,SKU0163,PremiumWidgetA,42,2011-07-23,58.7,11074,Netherlands,HomeGarden,576.96
INV005634,SKU0481,PremiumWidgetA,38,2011-07-23,34.88,13204,Netherlands,HomeGarden,1103.51
INV005635,SKU0476,PremiumWidgetA,52,2011-07-23,32.72,11028,Australia,Toys,2895.59
INV005636,SKU0023,BasicWidgetH,44,2011-07-23,60.23,10647,Netherlands,Sports,1282.42
INV005637,SKU0023,StandardWidgetD,64,2011-07-23,61.81,15303,UnitedKingdom,Books,1715.39
INV005638,SKU0489,BudgetWidgetE,13,2011-07-23,66.63,13162,France,HomeGarden,264.62
INV005639,SKU0003,ProWidgetF,88,2011-07-23,130.38,10902,Australia,Books,4461.15
INV005640,SKU0322,StandardWidgetD,28,2011-07-24,91.88,14067,Germany,Toys,691.67
INV005641,SKU0289,ProWidgetF,96,2011-07-24,3.55,19695,Spain,HomeGarden,1743.98
INV005642,SKU0440,ClassicWidgetB,82,2011-07-24,78.11,15076,Netherlands,Clothing,1898.02
INV005643,SKU0432,EliteWidgetG,98,2011-07-24,114.49,12897,Spain,Toys,3860.86
INV005644,SKU0470,DeluxeWidgetC,98,2011-07-24,8.93,19537,Belgium,Electronics,2418.23
INV005645,SKU0180,BudgetWidgetE,1,2011-07-24,63.68,15562,Australia,Sports,1915.4
INV005646,SKU0247,ClassicWidgetB,43,2011-07-24,67.96,18173,Spain,Electronics,3479.68
INV005647,SKU0115,StandardWidgetD,42,2011-07-24,143.13,18681,Netherlands,Toys,2985.48
INV005648,SKU0278,DeluxeWidgetC,95,2011-07-24,71.61,15252,Belgium,Sports,391.59
INV005649,SKU0364,EliteWidgetG,50,2011-07-24,112.61,17851,Netherlands,Toys,1564.19
INV005650,SKU0068,ClassicWidgetB,60,2011-07-24,45.78,18617,Australia,HomeGarden,4893.06
INV005651,SKU0350,EliteWidgetG,1,2011-07-24,117.01,17228,UnitedKingdom,Electronics,2417.19
INV005652,SKU0253,EliteWidgetG,51,2011-07-24,48.74,15681,Germany,Toys,2121.54
INV005653,SKU0180,BasicWidgetH,16,2011-07-24,64.79,15595,Netherlands,Toys,750.45
INV005654,SKU0317,ProWidgetF,39,2011-07-24,72.18,17390,UnitedKingdom,Books,4195.51
INV005655,SKU0168,DeluxeWidgetC,15,2011-07-24,138.99,13991,Netherlands,Toys,667.41
INV005656,SKU0312,ProWidgetF,33,2011-07-24,8.49,19599,Netherlands,HomeGarden,526.31
INV005657,SKU0248,EliteWidgetG,87,2011-07-24,29.93,16462,UnitedKingdom,Toys,2195.56
INV005658,SKU0187,BasicWidgetH,53,2011-07-24,106.01,16368,Netherlands,Clothing,2183.8
INV005659,SKU0053,ClassicWidgetB,98,2011-07-24,86.85,18614,Germany,Electronics,4907.36
INV005660,SKU0325,EliteWidgetG,17,2011-07-24,38.1,19406,Spain,Electronics,638.54
INV005661,SKU0356,StandardWidgetD,89,2011-07-24,43.74,13942,Australia,Food,2419.65
INV005662,SKU0312,EliteWidgetG,6,2011-07-24,55.41,11800,Belgium,Clothing,1007.03
INV005663,SKU0137,ProWidgetF,31,2011-07-24,67.83,12377,Belgium,Sports,3509.12
INV005664,SKU0167,DeluxeWidgetC,69,2011-07-25,122.8,17323,Spain,HomeGarden,1959.04
INV005665,SKU0390,ClassicWidgetB,40,2011-07-25,2.57,12103,UnitedKingdom,Clothing,3242.69
INV005666,SKU0102,ProWidgetF,30,2011-07-25,134.75,11271,Spain,Toys,1692.72
INV005667,SKU0421,EliteWidgetG,69,2011-07-25,62.25,15020,France,Books,2823.17
INV005668,SKU0084,StandardWidgetD,76,2011-07-25,34.96,10434,Belgium,HomeGarden,2346.22
INV005669,SKU0316,BudgetWidgetE,7,2011-07-25,76.51,13598,Netherlands,Clothing,1872.45
INV005670,SKU0211,BasicWidgetH,13,2011-07-25,99.12,13771,Australia,Clothing,2688.09
INV005671,SKU0002,StandardWidgetD,4,2011-07-25,7.19,18726,Germany,Electronics,1919.61
INV005672,SKU0383,EliteWidgetG,50,2011-07-25,107.51,18572,Germany,Electronics,4030.29
INV005673,SKU0178,StandardWidgetD,3,2011-07-25,114.23,12150,France,Electronics,2476.69
INV005674,SKU0341,BasicWidgetH,12,2011-07-25,25.34,14124,Spain,Food,4515.73
INV005675,SKU0302,BudgetWidgetE,65,2011-07-25,25.6,15602,Germany,HomeGarden,1114.8
INV005676,SKU0451,StandardWidgetD,27,2011-07-25,30.97,15167,Spain,Toys,561.51
INV005677,SKU0475,BudgetWidgetE,50,2011-07-25,119.6,15486,Australia,Sports,1905.46
INV005678,SKU0331,EliteWidgetG,77,2011-07-25,41.16,14049,France,HomeGarden,919.11
INV005679,SKU0037,BudgetWidgetE,17,2011-07-25,119.49,10546,Spain,Electronics,1966.2
INV005680,SKU0498,ProWidgetF,72,2011-07-25,81.31,14422,UnitedKingdom,Electronics,1037.85
INV005681,SKU0419,ProWidgetF,32,2011-07-25,115.19,19943,Spain,HomeGarden,4341.21
INV005682,SKU0238,BudgetWidgetE,84,2011-07-25,83.27,14824,Spain,Toys,2839.95
INV005683,SKU0168,ClassicWidgetB,51,2011-07-25,50.7,13115,France,Toys,2488.45
INV005684,SKU0452,DeluxeWidgetC,17,2011-07-25,136.65,10218,UnitedKingdom,Clothing,3938.94
INV005685,SKU0396,ClassicWidgetB,34,2011-07-25,107.44,10125,Germany,Clothing,652.7
INV005686,SKU0342,BudgetWidgetE,35,2011-07-25,72.87,19520,Belgium,Electronics,4285.22
INV005687,SKU0313,DeluxeWidgetC,99,2011-07-25,95.8,19415,Australia,Food,2417.04
INV005688,SKU0305,ProWidgetF,24,2011-07-26,92.57,14180,Spain,Electronics,683.03
INV005689,SKU0029,DeluxeWidgetC,54,2011-07-26,54.04,15160,Netherlands,Sports,4097.24
INV005690,SKU0189,BudgetWidgetE,18,2011-07-26,63.85,12770,France,Toys,2304.42
INV005691,SKU0356,ProWidgetF,50,2011-07-26,48.08,19766,Germany,Clothing,3023.4
INV005692,SKU0024,DeluxeWidgetC,46,2011-07-26,149.93,11942,Spain,Sports,4468.15
INV005693,SKU0111,DeluxeWidgetC,48,2011-07-26,87.22,14457,Australia,Electronics,4453.57
INV005694,SKU0410,ClassicWidgetB,33,2011-07-26,14.26,11254,Netherlands,Toys,4464.2
INV005695,SKU0434,DeluxeWidgetC,87,2011-07-26,78.11,10987,France,Electronics,2085.17
INV005696,SKU0205,EliteWidgetG,89,2011-07-26,7.97,17237,Australia,Sports,3748.28
INV005697,SKU0184,BudgetWidgetE,27,2011-07-26,43.65,18111,Germany,Sports,1167.12
INV005698,SKU0381,PremiumWidgetA,1,2011-07-26,67.17,17955,Belgium,Electronics,4156.05
INV005699,SKU0495,PremiumWidgetA,85,2011-07-26,80.37,15353,Spain,Books,1709.27
INV005700,SKU0378,PremiumWidgetA,59,2011-07-26,146.44,19509,Spain,Electronics,2320.1
INV005701,SKU0046,BudgetWidgetE,10,2011-07-26,147.34,11371,Spain,Clothing,4457.07
INV005702,SKU0373,PremiumWidgetA,95,2011-07-26,15.16,10360,France,Toys,4028.89
INV005703,SKU0227,ClassicWidgetB,25,2011-07-26,80.95,18104,Spain,Toys,4762.6
INV005704,SKU0038,BudgetWidgetE,84,2011-07-26,122.66,18549,France,Food,1818.0
INV005705,SKU0015,EliteWidgetG,57,2011-07-26,36.04,17784,Spain,Electronics,756.28
INV005706,SKU0021,ProWidgetF,66,2011-07-26,112.71,18088,UnitedKingdom,HomeGarden,4552.14
INV005707,SKU0212,EliteWidgetG,15,2011-07-26,131.85,17729,Belgium,Electronics,2466.28
INV005708,SKU0309,BudgetWidgetE,28,2011-07-26,99.54,12783,Spain,Books,4447.11
INV005709,SKU0148,BudgetWidgetE,13,2011-07-26,49.49,10063,UnitedKingdom,Clothing,3660.64
INV005710,SKU0455,DeluxeWidgetC,14,2011-07-26,138.51,12228,France,Electronics,4374.14
INV005711,SKU0240,DeluxeWidgetC,66,2011-07-26,132.59,13849,Australia,Sports,3273.96
INV005712,SKU0271,DeluxeWidgetC,34,2011-07-27,107.52,16332,Germany,Food,4062.05
INV005713,SKU0058,BasicWidgetH,99,2011-07-27,54.87,13938,Netherlands,Clothing,602.56
INV005714,SKU0286,BasicWidgetH,25,2011-07-27,118.89,11515,UnitedKingdom,Clothing,4841.51
INV005715,SKU0425,StandardWidgetD,54,2011-07-27,47.76,18771,Germany,Books,905.72
INV005716,SKU0201,BasicWidgetH,79,2011-07-27,38.32,16313,Spain,Toys,123.49
INV005717,SKU0031,ClassicWidgetB,12,2011-07-27,77.49,17786,France,Sports,2654.51
INV005718,SKU0442,BudgetWidgetE,9,2011-07-27,149.57,12158,Germany,HomeGarden,3559.85
INV005719,SKU0161,EliteWidgetG,31,2011-07-27,120.75,12125,Germany,Electronics,3582.38
INV005720,SKU0254,BudgetWidgetE,78,2011-07-27,109.6,16396,Belgium,HomeGarden,1696.82
INV005721,SKU0253,DeluxeWidgetC,93,2011-07-27,68.08,12283,Belgium,Toys,3769.41
INV005722,SKU0008,BudgetWidgetE,53,2011-07-27,47.14,16236,Spain,Sports,4212.96
INV005723,SKU0464,ProWidgetF,43,2011-07-27,128.46,17809,Germany,Food,3050.45
INV005724,SKU0138,BasicWidgetH,38,2011-07-27,85.38,13105,France,Food,1930.57
INV005725,SKU0479,BudgetWidgetE,42,2011-07-27,122.08,13552,Belgium,Clothing,3068.26
INV005726,SKU0009,EliteWidgetG,72,2011-07-27,73.42,13475,UnitedKingdom,Books,4311.29
INV005727,SKU0213,PremiumWidgetA,48,2011-07-27,113.22,11838,Netherlands,Books,4502.46
INV005728,SKU0272,ProWidgetF,67,2011-07-27,130.23,18413,Australia,Clothing,158.55
INV005729,SKU0323,ProWidgetF,66,2011-07-27,59.01,18053,UnitedKingdom,Books,612.87
INV005730,SKU0047,BudgetWidgetE,16,2011-07-27,2.53,10895,Netherlands,HomeGarden,23.57
INV005731,SKU0435,StandardWidgetD,83,2011-07-27,38.61,15609,France,Toys,2462.72
INV005732,SKU0110,DeluxeWidgetC,94,2011-07-27,137.28,15913,Netherlands,Clothing,2182.52
INV005733,SKU0152,ClassicWidgetB,16,2011-07-27,103.29,13411,France,Electronics,2729.46
INV005734,SKU0122,ClassicWidgetB,31,2011-07-27,110.71,13008,Netherlands,Electronics,3418.55
INV005735,SKU0404,PremiumWidgetA,58,2011-07-27,49.13,19176,Belgium,Sports,1829.55
INV005736,SKU0356,ClassicWidgetB,28,2011-07-28,105.34,19824,UnitedKingdom,Toys,1043.68
INV005737,SKU0101,ClassicWidgetB,4,2011-07-28,97.12,13670,Spain,Toys,1974.71
INV005738,SKU0240,DeluxeWidgetC,10,2011-07-28,27.17,12890,Spain,Clothing,46.05
INV005739,SKU0320,BasicWidgetH,51,2011-07-28,145.32,16285,Spain,Toys,4147.4
INV005740,SKU0190,DeluxeWidgetC,18,2011-07-28,53.43,11408,France,HomeGarden,1919.25
INV005741,SKU0216,StandardWidgetD,47,2011-07-28,49.73,13872,Germany,Food,3114.32
INV005742,SKU0050,EliteWidgetG,32,2011-07-28,55.69,14677,Spain,Toys,1624.3
INV005743,SKU0291,PremiumWidgetA,30,2011-07-28,14.21,19527,France,Clothing,3074.45
INV005744,SKU0080,ClassicWidgetB,36,2011-07-28,93.93,17446,Belgium,Clothing,2702.64
INV005745,SKU0488,StandardWidgetD,9,2011-07-28,36.17,16489,France,HomeGarden,1043.59
INV005746,SKU0382,PremiumWidgetA,36,2011-07-28,120.6,13458,Netherlands,Books,3126.99
INV005747,SKU0087,ProWidgetF,29,2011-07-28,59.43,14397,France,HomeGarden,549.0
INV005748,SKU0193,ClassicWidgetB,16,2011-07-28,69.05,15883,Netherlands,Clothing,2405.95
INV005749,SKU0103,ClassicWidgetB,92,2011-07-28,97.14,18088,Belgium,Clothing,3599.67
INV005750,SKU0270,DeluxeWidgetC,21,2011-07-28,114.4,17406,UnitedKingdom,Clothing,2745.76
INV005751,SKU0095,BudgetWidgetE,64,2011-07-28,35.05,13600,France,Clothing,3731.61
INV005752,SKU0422,PremiumWidgetA,66,2011-07-28,144.96,17071,Germany,Sports,1366.54
INV005753,SKU0378,ClassicWidgetB,59,2011-07-28,93.54,15468,Germany,Food,245.04
INV005754,SKU0197,BasicWidgetH,99,2011-07-28,1.34,15007,UnitedKingdom,Books,280.8
INV005755,SKU0000,PremiumWidgetA,28,2011-07-28,62.64,19567,Belgium,Clothing,1344.36
INV005756,SKU0494,EliteWidgetG,55,2011-07-28,65.8,16297,Spain,Sports,2038.93
INV005757,SKU0406,BasicWidgetH,31,2011-07-28,121.47,19725,Germany,Toys,2687.99
INV005758,SKU0377,StandardWidgetD,33,2011-07-28,46.12,14690,Netherlands,Clothing,3788.55
INV005759,SKU0166,BasicWidgetH,87,2011-07-28,50.02,15686,France,Books,4198.21
INV005760,SKU0125,StandardWidgetD,60,2011-07-29,11.04,13496,Australia,Food,3468.71
INV005761,SKU0312,BudgetWidgetE,41,2011-07-29,42.89,13472,Belgium,Books,2316.58
INV005762,SKU0080,ClassicWidgetB,81,2011-07-29,107.69,17226,France,HomeGarden,1323.17
INV005763,SKU0417,BasicWidgetH,46,2011-07-29,95.4,19357,Belgium,Sports,2139.58
INV005764,SKU0250,EliteWidgetG,49,2011-07-29,12.67,14561,Belgium,Toys,1367.71
INV005765,SKU0168,DeluxeWidgetC,65,2011-07-29,17.65,17614,France,Books,3122.69
INV005766,SKU0476,ClassicWidgetB,42,2011-07-29,56.85,12358,Australia,Electronics,4091.22
INV005767,SKU0072,PremiumWidgetA,23,2011-07-29,111.69,18250,Spain,Clothing,2591.43
INV005768,SKU0140,ProWidgetF,27,2011-07-29,125.02,17257,Belgium,Books,230.15
INV005769,SKU0069,StandardWidgetD,89,2011-07-29,2.69,16213,Germany,Toys,4698.8
INV005770,SKU0261,PremiumWidgetA,32,2011-07-29,49.69,18376,Germany,Toys,1472.13
INV005771,SKU0339,BudgetWidgetE,83,2011-07-29,63.93,17605,France,Food,4572.64
INV005772,SKU0307,StandardWidgetD,88,2011-07-29,136.71,12619,Germany,Sports,4065.53
INV005773,SKU0244,DeluxeWidgetC,3,2011-07-29,75.46,19872,Belgium,Sports,2066.21
INV005774,SKU0002,StandardWidgetD,60,2011-07-29,40.82,10577,Belgium,Sports,284.46
INV005775,SKU0336,ProWidgetF,76,2011-07-29,58.81,15243,Netherlands,HomeGarden,4738.57
INV005776,SKU0062,BasicWidgetH,99,2011-07-29,65.75,18262,Belgium,Toys,3295.61
INV005777,SKU0048,EliteWidgetG,79,2011-07-29,100.66,10555,Netherlands,Clothing,1249.02
INV005778,SKU0075,BasicWidgetH,17,2011-07-29,6.64,10851,Australia,Electronics,2668.15
INV005779,SKU0367,ClassicWidgetB,32,2011-07-29,58.72,19410,Belgium,Sports,3177.22
INV005780,SKU0174,ProWidgetF,7,2011-07-29,97.16,13640,France,Clothing,1134.07
INV005781,SKU0108,EliteWidgetG,83,2011-07-29,42.86,11912,Spain,Sports,468.61
INV005782,SKU0182,ProWidgetF,71,2011-07-29,88.97,12730,Netherlands,Sports,1338.06
INV005783,SKU0191,ClassicWidgetB,69,2011-07-29,53.91,15419,UnitedKingdom,Toys,238.97
INV005784,SKU0064,StandardWidgetD,58,2011-07-30,113.93,12365,Germany,Electronics,350.86
INV005785,SKU0336,BudgetWidgetE,40,2011-07-30,9.56,17538,Spain,Clothing,783.77
INV005786,SKU0450,ClassicWidgetB,85,2011-07-30,137.74,10266,France,Sports,792.87
INV005787,SKU0473,ClassicWidgetB,48,2011-07-30,26.16,13916,Netherlands,Toys,1240.51
INV005788,SKU0270,EliteWidgetG,51,2011-07-30,24.2,17328,Australia,HomeGarden,4687.21
INV005789,SKU0099,DeluxeWidgetC,57,2011-07-30,126.18,19592,Netherlands,Sports,2879.52
INV005790,SKU0031,BasicWidgetH,71,2011-07-30,130.46,12326,UnitedKingdom,Toys,2113.1
INV005791,SKU0351,StandardWidgetD,37,2011-07-30,14.4,12801,Netherlands,Clothing,2819.43
INV005792,SKU0127,ClassicWidgetB,87,2011-07-30,136.35,15552,France,Books,29.55
INV005793,SKU0451,BudgetWidgetE,75,2011-07-30,41.36,12034,Australia,Sports,4473.84
INV005794,SKU0401,PremiumWidgetA,74,2011-07-30,92.98,17453,Belgium,HomeGarden,2662.03
INV005795,SKU0368,StandardWidgetD,85,2011-07-30,10.75,10984,Australia,HomeGarden,2258.8
INV005796,SKU0338,DeluxeWidgetC,55,2011-07-30,57.41,14099,UnitedKingdom,Sports,4708.07
INV005797,SKU0042,ProWidgetF,41,2011-07-30,67.88,16463,France,Clothing,3652.31
INV005798,SKU0371,ClassicWidgetB,97,2011-07-30,90.17,11075,UnitedKingdom,Food,1687.77
INV005799,SKU0418,BudgetWidgetE,20,2011-07-30,79.03,11023,UnitedKingdom,Sports,4680.85
INV005800,SKU0487,StandardWidgetD,33,2011-07-30,69.49,13897,UnitedKingdom,HomeGarden,4260.14
INV005801,SKU0077,BudgetWidgetE,40,2011-07-30,143.97,16970,Netherlands,Sports,4772.71
INV005802,SKU0313,BudgetWidgetE,99,2011-07-30,28.16,18471,Germany,HomeGarden,482.02
INV005803,SKU0288,BasicWidgetH,34,2011-07-30,24.12,11111,Netherlands,Books,4776.47
INV005804,SKU0269,EliteWidgetG,62,2011-07-30,107.16,19375,France,Sports,2714.87
INV005805,SKU0161,ProWidgetF,91,2011-07-30,11.65,15080,Spain,Electronics,3361.4
INV005806,SKU0188,DeluxeWidgetC,19,2011-07-30,72.69,17981,UnitedKingdom,Sports,1061.98
INV005807,SKU0246,BasicWidgetH,43,2011-07-30,72.87,12075,UnitedKingdom,HomeGarden,702.87
INV005808,SKU0387,StandardWidgetD,69,2011-07-31,46.85,13942,Germany,Food,397.86
INV005809,SKU0215,ClassicWidgetB,63,2011-07-31,139.6,10271,Australia,Clothing,2112.14
INV005810,SKU0314,DeluxeWidgetC,93,2011-07-31,42.74,19315,UnitedKingdom,HomeGarden,1107.53
INV005811,SKU0412,ClassicWidgetB,10,2011-07-31,43.62,19419,Netherlands,Books,409.03
INV005812,SKU0338,PremiumWidgetA,13,2011-07-31,35.53,10189,Belgium,Clothing,4775.38
INV005813,SKU0389,BudgetWidgetE,93,2011-07-31,22.3,18737,UnitedKingdom,Electronics,3667.22
INV005814,SKU0376,PremiumWidgetA,5,2011-07-31,54.92,14014,France,Electronics,2589.75
INV005815,SKU0480,EliteWidgetG,58,2011-07-31,102.29,18142,Belgium,Books,3716.99
INV005816,SKU0432,BudgetWidgetE,59,2011-07-31,111.45,14943,Germany,Books,3057.68
INV005817,SKU0167,ProWidgetF,76,2011-07-31,122.11,14866,Spain,Books,890.98
INV005818,SKU0338,DeluxeWidgetC,59,2011-07-31,30.03,10768,Australia,Toys,3167.55
INV005819,SKU0192,ClassicWidgetB,77,2011-07-31,5.83,15166,Spain,Books,3405.38
INV005820,SKU0452,BasicWidgetH,86,2011-07-31,146.22,19202,France,Sports,1188.12
INV005821,SKU0282,EliteWidgetG,15,2011-07-31,2.64,17589,Netherlands,HomeGarden,1601.4
INV005822,SKU0335,ProWidgetF,77,2011-07-31,144.12,14798,Spain,Toys,1917.12
INV005823,SKU0389,ClassicWidgetB,1,2011-07-31,124.41,10464,France,Sports,3013.13
INV005824,SKU0487,DeluxeWidgetC,38,2011-07-31,136.86,12600,Spain,Food,634.91
INV005825,SKU0012,StandardWidgetD,53,2011-07-31,58.38,10916,UnitedKingdom,Clothing,3717.65
INV005826,SKU0239,EliteWidgetG,52,2011-07-31,29.98,19644,Germany,Food,1730.78
INV005827,SKU0319,PremiumWidgetA,1,2011-07-31,91.17,16126,UnitedKingdom,Electronics,3459.17
INV005828,SKU0445,PremiumWidgetA,11,2011-07-31,111.32,17151,Germany,Food,4664.5
INV005829,SKU0482,BasicWidgetH,58,2011-07-31,20.06,10065,Netherlands,Electronics,4349.5
INV005830,SKU0146,ClassicWidgetB,40,2011-07-31,119.74,19917,France,Clothing,3688.17
INV005831,SKU0203,ClassicWidgetB,86,2011-07-31,31.68,19691,Spain,Electronics,967.44
INV005832,SKU0079,ClassicWidgetB,99,2011-08-01,74.01,11904,Germany,Food,3660.64
INV005833,SKU0378,EliteWidgetG,60,2011-08-01,128.54,17193,France,Books,3179.31
INV005834,SKU0042,DeluxeWidgetC,44,2011-08-01,29.42,14571,Belgium,Books,3862.96
INV005835,SKU0457,StandardWidgetD,6,2011-08-01,36.66,16716,Spain,Toys,4344.2
INV005836,SKU0088,PremiumWidgetA,28,2011-08-01,9.88,19078,Belgium,Books,1558.06
INV005837,SKU0147,ProWidgetF,31,2011-08-01,22.42,16973,Belgium,Clothing,3221.88
INV005838,SKU0094,BudgetWidgetE,8,2011-08-01,22.41,13808,Germany,HomeGarden,1376.42
INV005839,SKU0451,EliteWidgetG,5,2011-08-01,30.91,17565,UnitedKingdom,Clothing,1732.08
INV005840,SKU0427,EliteWidgetG,54,2011-08-01,43.29,17861,Germany,Food,2603.7
INV005841,SKU0150,DeluxeWidgetC,17,2011-08-01,122.34,11960,Germany,HomeGarden,2171.38
INV005842,SKU0001,PremiumWidgetA,38,2011-08-01,137.41,12747,Australia,Electronics,3003.55
INV005843,SKU0375,BasicWidgetH,9,2011-08-01,61.24,10043,Spain,Toys,3794.05
INV005844,SKU0021,StandardWidgetD,74,2011-08-01,19.67,13842,Spain,Food,3025.5
INV005845,SKU0370,DeluxeWidgetC,84,2011-08-01,33.96,14705,Belgium,Electronics,4849.03
INV005846,SKU0312,ProWidgetF,78,2011-08-01,110.56,11888,Netherlands,Electronics,3690.86
INV005847,SKU0484,PremiumWidgetA,14,2011-08-01,101.78,13898,Spain,HomeGarden,4925.07
INV005848,SKU0327,DeluxeWidgetC,26,2011-08-01,145.1,15883,UnitedKingdom,Electronics,3717.46
INV005849,SKU0006,PremiumWidgetA,93,2011-08-01,2.67,18911,UnitedKingdom,Clothing,2540.09
INV005850,SKU0205,PremiumWidgetA,62,2011-08-01,112.74,10690,France,Food,2055.62
INV005851,SKU0439,BasicWidgetH,91,2011-08-01,76.12,16842,Germany,HomeGarden,3678.57
INV005852,SKU0374,EliteWidgetG,25,2011-08-01,135.45,18301,Germany,Books,3435.93
INV005853,SKU0450,StandardWidgetD,80,2011-08-01,86.64,14558,Spain,Food,3344.15
INV005854,SKU0113,EliteWidgetG,36,2011-08-01,67.28,18706,Germany,HomeGarden,3609.2
INV005855,SKU0271,BudgetWidgetE,98,2011-08-01,100.04,17720,UnitedKingdom,Food,4360.99
INV005856,SKU0082,StandardWidgetD,80,2011-08-02,125.11,18828,Australia,Clothing,1139.57
INV005857,SKU0178,PremiumWidgetA,33,2011-08-02,42.73,13328,France,Toys,2824.91
INV005858,SKU0209,DeluxeWidgetC,3,2011-08-02,16.58,15312,Germany,Clothing,3016.9
INV005859,SKU0499,ProWidgetF,87,2011-08-02,65.24,10626,Australia,Clothing,1464.99
INV005860,SKU0463,BasicWidgetH,11,2011-08-02,32.57,10069,Spain,Electronics,4939.76
INV005861,SKU0327,StandardWidgetD,58,2011-08-02,64.72,17549,Netherlands,Food,3927.9
INV005862,SKU0123,BudgetWidgetE,64,2011-08-02,148.66,15613,UnitedKingdom,Toys,1607.01
INV005863,SKU0480,PremiumWidgetA,18,2011-08-02,86.33,14319,Netherlands,Books,1792.81
INV005864,SKU0112,ProWidgetF,47,2011-08-02,104.19,15961,UnitedKingdom,Toys,3591.57
INV005865,SKU0011,StandardWidgetD,44,2011-08-02,101.85,13977,France,Books,58.46
INV005866,SKU0125,EliteWidgetG,93,2011-08-02,123.19,17500,Spain,Sports,2320.74
INV005867,SKU0052,EliteWidgetG,59,2011-08-02,141.65,18059,Netherlands,Toys,1716.21
INV005868,SKU0330,StandardWidgetD,50,2011-08-02,98.99,16784,France,Toys,4270.16
INV005869,SKU0388,StandardWidgetD,69,2011-08-02,71.68,11634,Belgium,Food,3956.68
INV005870,SKU0282,StandardWidgetD,88,2011-08-02,48.02,12543,Belgium,Clothing,1661.15
INV005871,SKU0139,ProWidgetF,29,2011-08-02,54.36,17353,France,Toys,4324.12
INV005872,SKU0400,EliteWidgetG,93,2011-08-02,50.5,10768,France,Electronics,4568.09
INV005873,SKU0389,DeluxeWidgetC,90,2011-08-02,49.01,15764,Netherlands,Food,2762.74
INV005874,SKU0096,BudgetWidgetE,67,2011-08-02,104.35,12603,Netherlands,HomeGarden,797.03
INV005875,SKU0004,BudgetWidgetE,2,2011-08-02,88.36,10991,Netherlands,Electronics,3851.87
INV005876,SKU0056,BasicWidgetH,25,2011-08-02,30.7,19920,Belgium,Clothing,1597.4
INV005877,SKU0411,PremiumWidgetA,19,2011-08-02,145.46,19721,Belgium,Electronics,2636.88
INV005878,SKU0333,ClassicWidgetB,40,2011-08-02,64.44,10488,Germany,Toys,228.9
INV005879,SKU0068,DeluxeWidgetC,2,2011-08-02,85.13,18179,France,Clothing,2500.95
INV005880,SKU0117,EliteWidgetG,83,2011-08-03,105.54,14152,Spain,Food,1901.94
INV005881,SKU0375,PremiumWidgetA,65,2011-08-03,92.24,10511,Germany,Toys,3430.64
